Portal ID,Name Provided,THE Name,Country,Clinical applicable?,EDITED?,PPP / FX rate used 2013,Reason Not Ranked,Previous rank,RANK LABEL 2015–16 H,OVERALL SCORE 2015-16,TEACHING 2015-16,RESEARCH 2015-16,CITATIONS 2015-16,INDUSTRY 2015-16,INTERNAT 2015-16,Teaching Rank,Research Rank,Citations Rank,Industry Income Rank,International Outlook Rank,T3,IMPUTED T3?,T4,IMPUTED T4?,T1,IMPUTED T1?,T5,IMPUTED T5?,T2,IMPUTED T2?,R3,IMPUTED R3?,R2,IMPUTED R2?,R1,IMPUTED R1?,C1,IMPUTED C1?,E1,IMPUTED E1?,I2,IMPUTED I2?,I3,IMPUTED I3?,I1,IMPUTED I1?,Number of papers,Number of internat papers,FWCI citation score,FWCI citation score (country-norm),:clinical:academicStaff:international,EDITED?,:clinical:academicStaff:total,EDITED?,:clinical:academicStaff:women,EDITED?,:clinical:doctoralNewStudentIntake:total,EDITED?,:clinical:doctoratesAwarded:total,EDITED?, :clinical:institutionalIncome:total ,EDITED?,:clinical:masterDegreesAwarded:total,EDITED?,:clinical:masterNewStudentIntake:international,EDITED?,:clinical:masterNewStudentIntake:total,EDITED?,:clinical:masterNewStudentIntake:women,EDITED?, :clinical:researchIncome:industryAndCommerce ,EDITED?, :clinical:researchIncome:total ,EDITED?,:clinical:researchStaff:total,EDITED?,:clinical:students:international,EDITED?,:clinical:students:total,EDITED?,:clinical:students:women,EDITED?,:clinical:undergraduateDegreesAwarded:total,EDITED?,:clinical:undergraduateNewStudentIntake:international,EDITED?,:clinical:undergraduateNewStudentIntake:total,EDITED?,:clinical:undergraduateNewStudentIntake:women,EDITED?,SSR,Doc : ug,Doc : staff,Institutional Income per staff (provided currency),Institutional Income per staff PPP'd,Research Income per staff (provided currency),Research Income per staff (PPP'd),Industry Income per staff,Industry Income per staff (PPP'd),Internat Staff,Internat Students,Female students
i-19071002,Technische UniversitÃ_t Darmstadt,Technical University of Darmstadt,Germany,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-09025009,Technische UniversitÃ_t Dortmund,Technical University of Dortmund,Germany,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-53302392,Technische UniversitÃ_t Dresden,Dresden University of Technology,Germany,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4691,2183,78.52,78.96,7,,190,,66,,103,,225,,146328300,,319,,22,,307,,195,,5072000,,167511000,,108,,232,,2412,,1590,,312,,71,,295,,199,,12.69473684,1.386666667,0.844444444,770148.9474,#REF!,881636.8421,#REF!,26694.73684,#REF!,0.036842105,0.096185738,0.65920398
i-32272323,Technische UniversitÃ_t MÃ_nchen (TUM),Technical University of Munich,Germany,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6547,2905,84.18,85.87,21,,312,,92,,46,,213,,0,Edited,0,,0,,0,,0,,21083802,,51651777,,46,,180,,1847,,1153,,354,,50,,283,,178,,5.919871795,1.661971831,1.464788732,0,#REF!,165550.5673,#REF!,67576.28846,#REF!,0.067307692,0.097455333,0.62425555
i-78415043,Teesside University,Teesside University,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,222.28,,145.48,,2.71,,6,,0,,138,,4.76,,44.35,,28.7,,0,,815000,,0.95,,143.35,,3973.64,,2884.37,,747.5,,21.36,,685.6,,503.44,,17.87673205,124.5833333,37.04666667,0,#REF!,3666.546698,#REF!,0,#REF!,0.026992982,0.036075236,0.725876023
i-74715901,Tehran University of Medical Sciences,Tehran University of Medical Sciences,Iran Islamic Republic of,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9444,1564,7.71,13.83,4,,1552,,551,,1208,,1158,,1.95299E+13,,500,,20,,459,,283,,24730000000,,6.30037E+11,,686,,192,,13912,,8611,,1013,,11,,636,,434,,8.963917526,0.874784111,1.340241796,12583713550,#REF!,405951675.3,#REF!,15934278.35,#REF!,0.00257732,0.013801035,0.618962047
i-69952244,Tel Aviv University,Tel Aviv University,Israel,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7727,2688,45.81,35.81,16.5,,119.8,,56.4,,178,,263,,377084000,,177,,16,,248,,0,,5000000,,130649000,,60,,259,,4164,,0,,612,,0,,744,,0,,34.75792988,2.326996198,0.455513308,3147612.688,#REF!,1090559.265,#REF!,41736.22705,#REF!,0.137729549,0.062199808,0
i-39481752,Temple University,Temple University,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3946,964,64.46,56.36,21,,743,,283,,0,,554,,0,Edited,138,,0,,0,,0,,0,Edited,43539133,,85,,99,,4847,,2951,,592,,0,,0,,0,,6.523553163,1.068592058,1.341155235,0,#REF!,58599.10229,#REF!,0,#REF!,0.028263795,0.020425005,0.608830204
i-14958193,Texas A&M University,Texas A&M University,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3925,1066,48.48,36.38,45.63,,372.87,,185.47,,402.68,,316,,109050267.4,,105,,0,,0.72,,0.72,,4485788.91,,18654260.97,,92.13,,51.68,,2048.7,,1135.47,,118,,0,,30,,28,,5.494408239,0.373417722,1.179968354,292461.8966,#REF!,50028.85984,#REF!,12030.43664,#REF!,0.122375091,0.025225753,0.554239274
i-02032561,Texas Tech University,Texas Tech University,United States,TRUE,,#REF!,Too many missing datapoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Edited,0,,2,,3,,0,,8,,0,,8,,7,,0,,0,Edited,0,,11,,237,,203,,38,,2,,43,,37,,#DIV/0!,12.66666667,0,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,0.046413502,0.856540084
i-55968922,Tezpur University,Tezpur University,India,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-13399801,The American University in Cairo,American University in Cairo,Egypt,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-10212231,The British University in Egypt,The British University in Egypt,Egypt,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,86,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,Edited,6,,28,,1067,,567,,0,,19,,577,,311,,12.40697674,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0,0.026241799,0.531396439
i-99281461,The Hong Kong Polytechnic University,Hong Kong Polytechnic University,Hong Kong,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1820,781,41.13,27.6,52,,98,,51,,12,,18,,744814188,,316,,29,,138,,92,,2883981,,39034800,,77,,262,,3350,,1984,,668,,51,,1415,,842,,34.18367347,37.11111111,5.444444444,7600144.776,#REF!,398314.2857,#REF!,29428.37755,#REF!,0.530612245,0.078208955,0.592238806
i-25255681,The Liverpool Institute for Performing Arts,The Liverpool Institute for Performing Arts,United Kingdom,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-72116571,The New School,The New School,United States,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-69018962,The Open University,The Open University,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,387,149,52.3,35.25,12.61,,218.06,,164.83,,0,,0,Edited,0,,36.82,,2.84,,32.63,,23.51,,35000,,407000,,3.92,,140.55,,2212.98,,1278.94,,102.49,,31.42,,566.87,,303.5,,10.14849124,#DIV/0!,#DIV/0!,0,#REF!,1866.458773,#REF!,160.5062827,#REF!,0.057828121,0.063511645,0.577926597
i-27276402,The Rockefeller University,The Rockefeller University,United States,TRUE,,#REF!,Too many missing datapoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,25,,13,,0,,0,,0,,2,,0,,0,,0,,0,,0,Edited,87,,0,,13,,0,,0,,0,,0,,0,,0.52,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0.44,0,0
i-28517461,The University of Buckingham,The University of Buckingham,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,4.9,,0,,20.58,,15,,0,,1,,0.02,,0.02,,0,,0,,0,,0,,40.52,,40.52,,8.32,,0,,0,,0,,0,,8.269387755,0,0.326666667,0,#REF!,0,#REF!,0,#REF!,0.102040816,1,0.205330701
i-38781363,The University of Jordan,University of Jordan,Jordan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,831,401,16.04,25,30,,674,,298,,37,,22,,31387495,,160,,44,,276,,154,,245000,,1778686,,5,,1553,,6919,,4780,,1247,,735,,1982,,1364,,10.26557864,56.68181818,30.63636364,46568.98368,#REF!,2639,#REF!,363.5014837,#REF!,0.044510386,0.224454401,0.690851279
i-91007371,The University of Lahore,The University of Lahore,Pakistan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,512,179,11.32,14.95,3,,292,,131,,27,,0,Edited,4871508,,19,,4,,74,,56,,0,Edited,0,Edited,76,,207,,1981,,1326,,344,,24,,461,,312,,6.784246575,#DIV/0!,#DIV/0!,16683.24658,#REF!,0,#REF!,0,#REF!,0.010273973,0.10449268,0.66935891
i-58845043,The University of North Carolina at Greensboro,University of North Carolina at Greensboro,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,897,170,57.01,46.7,0,Edited,165.89,,120.9,,24.5,,29,Edited,0,Edited,211,,5,,180.5,,143.25,,0,Edited,0,Edited,1,,67.75,,3692,,2989.75,,697,,3,,388,,318.25,,22.25571162,24.03448276,5.720344828,0,#REF!,0,#REF!,0,#REF!,0,0.018350488,0.809791441
i-93442262,The University of Southern Mississippi,University of Southern Mississippi,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,304,37,23.15,11.4,0,Edited,0,Edited,0,,21.12,,14,,0,Edited,145,,3.25,,139.08,,112.29,,0,Edited,0,Edited,0,Edited,22.43,,2172.12,,1841.37,,325,,5.23,,700.37,,592,,#DIV/0!,23.21428571,0,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,0.010326317,0.847729407
i-45300162,The University of Texas at Dallas,University of Texas at Dallas,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1867,483,91.81,92.27,2.25,,71.16,,41.83,,15,,25,,0,Edited,187,,14.78,,150.44,,125.44,,0,Edited,0,Edited,18,,65.31,,1845.89,,1376.04,,453,,6.87,,362.07,,260.93,,25.93999438,18.12,2.8464,0,#REF!,0,#REF!,0,#REF!,0.031618887,0.035381307,0.745461539
i-04696203,The University of Texas at El Paso,University of Texas at El Paso,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,493,124,34.74,21.64,4,,71.2,,54.7,,15,,36,,42656795,,123,,2,,55,,40,,0,Edited,1472000,,4,,73.1,,2998.4,,2008.4,,460,,7,,799.1,,522.9,,42.11235955,12.77777778,1.977777778,599112.2893,#REF!,20674.1573,#REF!,0,#REF!,0.056179775,0.024379669,0.669823906
i-20654321,The University of Tokyo,University of Tokyo,Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10118,2233,47.14,77.96,0,Edited,964,,0,,318,,307,,0,Edited,0,,0,,0,,0,,4628160000,,25016140000,,208,,0,Edited,2936,,0,,210,,0,,0,,0,,3.045643154,0.684039088,3.140065147,0,#REF!,25950352.7,#REF!,4800995.851,#REF!,0,0,0
i-74036713,The University of Western Australia,University of Western Australia,Australia,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6235,2816,77.05,69.47,175,,326.373,,125,,67.93,,56,,0,Edited,105,,0,,203,,0,,18947539,,135694963,,200.385,,1078,,3859.88,,2277,,463,,134,,511,,305,,11.82659105,8.267857143,5.828089286,0,#REF!,415766.5095,#REF!,58054.86054,#REF!,0.536196315,0.279283294,0.589914712
i-69776737,Tianjin University,Tianjin University,China,TRUE,,#REF!,Too many missing datapoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Edited,0,,0,,0,,0,,0,,0,,0,,0,,36545720,,80840880,,0,,0,,204,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,0,0
i-23564953,Tilburg University,Tilburg University,Netherlands,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1233,456,70.32,45.2,19,,70,,16,,13,,20,,36814889,,562,,34,,503,,247,,15528226,,17216975,,1,,191,,1758,,870,,360,,40,,414,,202,,25.11428571,18,3.5,525926.9857,#REF!,245956.7857,#REF!,221831.8,#REF!,0.271428571,0.108646189,0.494880546
i-76917698,TOBB University of Economics and Technology,TOBB University of Economics and Technology,Turkey,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0,#DIV/0!,#DIV/0!
i-17479913,Tohoku University,Tohoku University,Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5616,1265,38.93,66.9,13,,1080,,199,,213,,235,,87900000000,,136,,13,,146,,62,,5860000000,,36300000000,,145,,132,,3180,,1140,,382,,1,,416,,154,,2.944444444,1.625531915,4.595744681,81388888.89,#REF!,33611111.11,#REF!,5425925.926,#REF!,0.012037037,0.041509434,0.358490566
i-25803861,Tokai University,Tokai University,Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1755,328,23.95,40.29,11,,1020,,236,,13,,23,,0,Edited,34,,0,,44,,24,,0,Edited,0,Edited,3,,15,,3520,,1490,,763,,4,,752,,324,,3.450980392,33.17391304,44.34782609,0,#REF!,0,#REF!,0,#REF!,0.010784314,0.004261364,0.423295455
i-86116901,Tokushima University,University of Tokushima,Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1994,332,20.63,33.57,2,,361,,94,,103,,81,,5784964570,,90,,1,,107,,58,,1084905398,,4059664561,Edited,7.5,,62,,2750,,1393,,399,,2,,453,,269,,7.617728532,4.925925926,4.456790123,16024832.6,#REF!,11245608.2,#REF!,3005278.111,#REF!,0.005540166,0.022545455,0.506545455
i-44637141,Tokyo Institute of Technology,Tokyo Institute of Technology,Japan,FALSE,Edited,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5.59,,1.59,,0,,0,,138477976,,0,,0,,0,,0,,0,,30024817,,0,,0,,0,,0,,0,,0,,0,,0,,0,#DIV/0!,#DIV/0!,24772446.51,#REF!,5371165.832,#REF!,0,#REF!,0,#DIV/0!,#DIV/0!
i-93223315,Tokyo Medical and Dental University (TMDU),Tokyo Medical and Dental University (TMDU),Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3575,715,31.82,55.16,8,,634,,151,,218,,192,,43195710000,,95,,1,,88,,60,,2155521000,,5783618000,,10,,197,,2595,,1351,,265,,3,,281,,171,,4.093059937,1.380208333,3.302083333,68132034.7,#REF!,9122425.868,#REF!,3399875.394,#REF!,0.012618297,0.075915222,0.52061657
i-66251487,Tokyo Metropolitan University,Tokyo Metropolitan University,Japan,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,423,92,6.72,6.56,2,,119,,38,,28,,13,,13592000,,56,,3,,64,,33,,8747000,,13592000,Edited,2,,12,,1090,,754,,200,,0,,205,,146,,9.159663866,15.38461538,9.153846154,114218.4874,#REF!,114218.4874,#REF!,73504.20168,#REF!,0.016806723,0.011009174,0.691743119
i-66623774,Tokyo University of Agriculture and Technology,Tokyo University of Agriculture and Technology,Japan,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-22364826,Tokyo University of Marine Science and Technology,Tokyo University of Marine Science and Technology,Japan,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-83135163,Tokyo University of Science,Tokyo University of Science,Japan,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,22,,2,,6,,0,Edited,330561691,,19,,0,,17,,5,,75393414,,277290929,,2,,0,,46,,12,,0,,0,,0,,0,,2.090909091,#DIV/0!,#DIV/0!,15025531.41,#REF!,12604133.14,#REF!,3426973.364,#REF!,0.045454545,0,0.260869565
i-18521683,Tomsk State University of Control Systems and Radioelectronics,Tomsk State University of Control Systems and Radioelectronics,Russian Federation,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-91295891,Tomsk State University,Tomsk State University,Russian Federation,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,72,,27,,10,,5,,397325970,,118,,5,,69,,58,,18233995,,62407236,,9,,171,,870,,418,,58,,9,,198,,83,,12.08333333,11.6,14.4,5518416.25,#REF!,866767.1667,#REF!,253249.9306,#REF!,0.027777778,0.196551724,0.48045977
